timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1657208844688,68,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-87,text,true,,1748,799,46,69,http://localhost:1080/cgi-bin/nav.pl?in=home,67,0,0
1657208844758,45,/WebTours/home.html,304,Not Modified,UC_03 3-87,,true,,193,306,46,69,http://localhost:1080/WebTours/home.html,0,0,0
1657208840894,3909,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-87,,true,,2966,2092,46,69,null,94,0,0
1657208837514,7289,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-87,,true,,12886,9162,46,69,null,369,0,0
1657208844786,48,/cgi-bin/itinerary.pl,200,OK,UC_01 1-2,text,true,,21589,983,5,68,http://localhost:1080/cgi-bin/itinerary.pl,45,0,0
1657208841094,3740,Itinerary,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_01 1-2,,true,,24156,3001,5,68,null,139,0,0
1657208846742,30,/cgi-bin/login.pl,200,OK,UC_03 3-10,text,true,,894,1066,45,68,http://localhost:1080/cgi-bin/login.pl,29,0,0
1657208846875,31,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-10,text,true,,1749,950,45,68,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,30,0,0
1657208846929,54,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-10,text,true,,1165,945,45,68,http://localhost:1080/cgi-bin/login.pl?intro=true,52,0,0
1657208843308,3675,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-10,,true,,3808,2961,45,68,null,111,0,0
1657208847462,27,/cgi-bin/welcome.pl?page=search,200,OK,UC_02 2-15,text,true,,843,983,18,68,http://localhost:1080/cgi-bin/welcome.pl?page=search,26,0,0
1657208847494,70,/cgi-bin/nav.pl?page=menu&in=flights,200,OK,UC_02 2-15,text,true,,1749,966,18,68,http://localhost:1080/cgi-bin/nav.pl?in=flights&page=menu,69,0,0
1657208847570,79,/cgi-bin/reservations.pl?page=welcome,200,OK,UC_02 2-15,text,true,,4520,967,18,68,http://localhost:1080/cgi-bin/reservations.pl?page=welcome,77,0,0
1657208843859,3790,Flights,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-15,,true,,7112,2916,18,68,null,172,0,0
1657208847680,1,/Webtours/,200,OK,UC_02 2-2,text,true,,664,798,18,68,http://localhost:1080/Webtours/,1,0,1
1657208847689,28,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_02 2-2,text,true,,1025,804,18,68,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,27,0,0
1657208847717,75,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-2,text,true,,1753,845,18,68,http://localhost:1080/cgi-bin/nav.pl?in=home,73,0,0
1657208847812,27,/WebTours/home.html,200,OK,UC_02 2-2,text,true,,1659,841,18,68,http://localhost:1080/WebTours/home.html,27,0,0
1657208847839,1,/Webtours/header.html,200,OK,UC_02 2-2,text,true,,1007,821,18,68,http://localhost:1080/Webtours/header.html,1,0,0
1657208847680,160,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_02 2-2,,true,,6108,4109,18,68,null,129,0,1
1657208847968,29,/cgi-bin/login.pl,200,OK,UC_03 3-86,text,true,,893,1057,45,68,http://localhost:1080/cgi-bin/login.pl,28,0,0
1657208848000,73,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-86,text,true,,1749,949,45,68,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,71,0,0
1657208848076,74,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-86,text,true,,1165,944,45,68,http://localhost:1080/cgi-bin/login.pl?intro=true,73,0,0
1657208844518,3633,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-86,,true,,3807,2950,45,68,null,172,0,0
1657208848152,27,/cgi-bin/welcome.pl?page=itinerary,200,OK,UC_01 1-2,text,true,,818,1018,5,68,http://localhost:1080/cgi-bin/welcome.pl?page=itinerary,26,0,0
1657208848186,69,/cgi-bin/nav.pl?page=menu&in=itinerary,200,OK,UC_01 1-2,text,true,,1749,1000,5,68,http://localhost:1080/cgi-bin/nav.pl?in=itinerary&page=menu,68,0,0
1657208848292,43,/cgi-bin/itinerary.pl,200,OK,UC_01 1-2,text,true,,21589,983,5,68,http://localhost:1080/cgi-bin/itinerary.pl,40,0,0
1657208844834,3501,Itinerary,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_01 1-2,,true,,24156,3001,5,68,null,134,0,0
1657208849983,1,/Webtours/,200,OK,UC_03 3-9,text,true,,664,798,45,68,http://localhost:1080/Webtours/,1,0,0
1657208849984,30,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-9,text,true,,1025,804,45,68,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,29,0,0
1657208850016,74,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-9,text,true,,1751,845,45,68,http://localhost:1080/cgi-bin/nav.pl?in=home,72,0,0
1657208850106,32,/WebTours/home.html,200,OK,UC_03 3-9,text,true,,1659,841,45,68,http://localhost:1080/WebTours/home.html,32,0,0
1657208850138,0,/Webtours/header.html,200,OK,UC_03 3-9,text,true,,1007,821,45,68,http://localhost:1080/Webtours/header.html,0,0,0
1657208849983,155,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-9,,true,,6106,4109,45,68,null,134,0,0
1657208850386,32,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-10,text,true,,1025,987,45,68,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,30,0,0
1657208850429,64,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-10,text,true,,1751,799,45,68,http://localhost:1080/cgi-bin/nav.pl?in=home,63,0,0
1657208850510,30,/WebTours/home.html,304,Not Modified,UC_03 3-10,,true,,193,306,45,68,http://localhost:1080/WebTours/home.html,0,0,0
1657208846983,3558,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-10,,true,,2969,2092,45,68,null,93,0,0
1657208843140,7401,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-10,,true,,12889,9162,45,68,null,344,0,1
1657208851198,1,/Webtours/,200,OK,UC_03 3-85,text,true,,664,798,44,67,http://localhost:1080/Webtours/,1,0,0
1657208851202,28,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-85,text,true,,1025,804,44,67,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,27,0,0
1657208851231,75,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-85,text,true,,1757,845,44,67,http://localhost:1080/cgi-bin/nav.pl?in=home,74,0,0
1657208851286,34,/cgi-bin/reservations.pl,200,OK,UC_02 2-15,text,true,,2738,1348,18,67,http://localhost:1080/cgi-bin/reservations.pl,33,0,0
1657208847649,3671,Find_Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_02 2-15,,true,,2738,1348,18,67,null,33,0,0
1657208851330,23,/WebTours/home.html,200,OK,UC_03 3-85,text,true,,1659,841,44,67,http://localhost:1080/WebTours/home.html,23,0,0
1657208851353,1,/Webtours/header.html,200,OK,UC_03 3-85,text,true,,1007,821,44,67,http://localhost:1080/Webtours/header.html,1,0,0
1657208851198,156,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-85,,true,,6112,4109,44,67,null,126,0,0
1657208851572,30,/cgi-bin/login.pl,200,OK,UC_02 2-2,text,true,,893,1062,18,67,http://localhost:1080/cgi-bin/login.pl,29,0,0
1657208851708,31,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_02 2-2,text,true,,1749,949,18,67,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,29,0,0
1657208851757,58,/cgi-bin/login.pl?intro=true,200,OK,UC_02 2-2,text,true,,1165,944,18,67,http://localhost:1080/cgi-bin/login.pl?intro=true,57,0,0
1657208847840,3975,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-2,,true,,3807,2955,18,67,null,115,0,0
1657208852051,29,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_01 1-2,text,true,,1025,1015,5,67,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,28,0,0
1657208852121,31,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-86,text,true,,1025,986,44,67,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,29,0,0
1657208852094,62,/cgi-bin/nav.pl?in=home,200,OK,UC_01 1-2,text,true,,1755,799,5,67,http://localhost:1080/cgi-bin/nav.pl?in=home,61,0,0
1657208852179,24,/WebTours/home.html,304,Not Modified,UC_01 1-2,,true,,193,306,5,67,http://localhost:1080/WebTours/home.html,0,0,0
1657208848335,3868,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_01 1-2,,true,,2973,2120,5,67,null,89,0,0
1657208823731,28472,UC_01,200,"Number of samples in transaction : 31, number of failing samples : 0",UC_01 1-2,,true,,77178,22469,5,67,null,889,0,0
1657208852156,71,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-86,text,true,,1755,799,44,66,http://localhost:1080/cgi-bin/nav.pl?in=home,70,0,0
1657208852237,37,/WebTours/home.html,304,Not Modified,UC_03 3-86,,true,,193,306,44,66,http://localhost:1080/WebTours/home.html,0,0,0
1657208848151,4123,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-86,,true,,2973,2091,44,66,null,99,0,0
1657208844356,7918,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-86,,true,,12883,9150,44,66,null,405,0,0
1657208853198,31,/cgi-bin/login.pl,200,OK,UC_03 3-9,text,true,,925,1060,43,65,http://localhost:1080/cgi-bin/login.pl,29,0,0
1657208853248,57,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-9,text,true,,1749,981,43,65,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,55,0,0
1657208853330,52,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-9,text,true,,1165,976,43,65,http://localhost:1080/cgi-bin/login.pl?intro=true,50,0,0
1657208850138,3244,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-9,,true,,3839,3017,43,65,null,134,0,0
1657208854459,30,/cgi-bin/login.pl,200,OK,UC_03 3-85,text,true,,893,1066,43,65,http://localhost:1080/cgi-bin/login.pl,28,0,0
1657208854510,56,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-85,text,true,,1749,949,43,65,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,54,0,0
1657208854580,63,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-85,text,true,,1165,944,43,65,http://localhost:1080/cgi-bin/login.pl?intro=true,62,0,0
1657208851354,3289,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-85,,true,,3807,2959,43,65,null,144,0,0
1657208854769,29,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_02 2-15,text,true,,1025,986,18,65,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,27,0,0
1657208854805,70,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-15,text,true,,1756,799,18,65,http://localhost:1080/cgi-bin/nav.pl?in=home,68,0,0
1657208854899,23,/WebTours/home.html,304,Not Modified,UC_02 2-15,,true,,193,306,18,65,http://localhost:1080/WebTours/home.html,0,0,0
1657208851320,3602,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-15,,true,,2974,2091,18,65,null,95,0,0
1657208839689,15233,UC_02,200,"Number of samples in transaction : 19, number of failing samples : 0",UC_02 2-15,,true,,22743,13423,18,65,null,566,0,1
1657208855132,32,/cgi-bin/welcome.pl?page=search,200,OK,UC_02 2-2,text,true,,843,983,17,64,http://localhost:1080/cgi-bin/welcome.pl?page=search,30,0,0
1657208855177,65,/cgi-bin/nav.pl?page=menu&in=flights,200,OK,UC_02 2-2,text,true,,1749,966,17,64,http://localhost:1080/cgi-bin/nav.pl?in=flights&page=menu,63,0,0
1657208855246,83,/cgi-bin/reservations.pl?page=welcome,200,OK,UC_02 2-2,text,true,,4520,967,17,64,http://localhost:1080/cgi-bin/reservations.pl?page=welcome,81,0,0
1657208851815,3514,Flights,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-2,,true,,7112,2916,17,64,null,174,0,0
1657208856823,1,/Webtours/,200,OK,UC_03 3-8,text,true,,664,798,43,64,http://localhost:1080/Webtours/,1,0,1
1657208856824,29,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-8,text,true,,1025,804,43,64,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,28,0,0
1657208856853,75,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-8,text,true,,1748,845,43,64,http://localhost:1080/cgi-bin/nav.pl?in=home,74,0,0
1657208856945,31,/WebTours/home.html,200,OK,UC_03 3-8,text,true,,1659,841,43,64,http://localhost:1080/WebTours/home.html,31,0,0
1657208856976,0,/Webtours/header.html,200,OK,UC_03 3-8,text,true,,1007,821,43,64,http://localhost:1080/Webtours/header.html,0,0,0
1657208856823,153,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-8,,true,,6103,4109,43,64,null,134,0,1
1657208857209,32,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-9,text,true,,1025,1018,43,64,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,30,0,0
1657208857253,63,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-9,text,true,,1757,799,43,64,http://localhost:1080/cgi-bin/nav.pl?in=home,61,0,0
1657208857340,22,/WebTours/home.html,304,Not Modified,UC_03 3-9,,true,,193,306,43,64,http://localhost:1080/WebTours/home.html,0,0,0
1657208853382,3981,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-9,,true,,2975,2123,43,64,null,91,0,0
1657208849983,7380,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-9,,true,,12920,9249,43,64,null,359,0,0
1657208857837,28,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-85,text,true,,1025,986,42,63,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,27,0,0
1657208857873,68,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-85,text,true,,1757,799,42,63,http://localhost:1080/cgi-bin/nav.pl?in=home,66,0,0
1657208857954,34,/WebTours/home.html,304,Not Modified,UC_03 3-85,,true,,193,306,42,63,http://localhost:1080/WebTours/home.html,0,0,0
1657208854643,3345,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-85,,true,,2975,2091,42,63,null,93,0,0
1657208851198,6790,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-85,,true,,12894,9159,42,63,null,363,0,0
1657208858041,0,/Webtours/,200,OK,UC_03 3-84,text,true,,664,798,41,62,http://localhost:1080/Webtours/,0,0,0
1657208858049,28,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-84,text,true,,1025,804,41,62,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,27,0,0
1657208858078,76,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-84,text,true,,1756,845,41,62,http://localhost:1080/cgi-bin/nav.pl?in=home,74,0,0
1657208858174,26,/WebTours/home.html,200,OK,UC_03 3-84,text,true,,1659,841,41,62,http://localhost:1080/WebTours/home.html,26,0,0
1657208858201,0,/Webtours/header.html,200,OK,UC_03 3-84,text,true,,1007,821,41,62,http://localhost:1080/Webtours/header.html,0,0,0
1657208858040,161,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-84,,true,,6111,4109,41,62,null,127,0,0
1657208859220,34,/cgi-bin/reservations.pl,200,OK,UC_02 2-2,text,true,,2738,1347,17,62,http://localhost:1080/cgi-bin/reservations.pl,33,0,0
1657208855329,3926,Find_Flights,200,"Number of samples in transaction : 1, number of failing samples : 0",UC_02 2-2,,true,,2738,1347,17,62,null,33,0,0
1657208860337,29,/cgi-bin/login.pl,200,OK,UC_03 3-8,text,true,,893,1057,41,62,http://localhost:1080/cgi-bin/login.pl,28,0,0
1657208860434,29,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-8,text,true,,1749,949,41,62,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,28,0,0
1657208860486,54,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-8,text,true,,1165,944,41,62,http://localhost:1080/cgi-bin/login.pl?intro=true,52,0,0
1657208856976,3564,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-8,,true,,3807,2950,41,62,null,108,0,0
1657208860689,1,/Webtours/,200,OK,UC_02 2-14,text,true,,664,798,17,62,http://localhost:1080/Webtours/,1,0,0
1657208860691,31,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_02 2-14,text,true,,1025,804,17,62,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,29,0,0
1657208860722,80,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-14,text,true,,1755,845,17,62,http://localhost:1080/cgi-bin/nav.pl?in=home,78,0,0
1657208860813,36,/WebTours/home.html,200,OK,UC_02 2-14,text,true,,1659,841,17,62,http://localhost:1080/WebTours/home.html,36,0,0
1657208860849,0,/Webtours/header.html,200,OK,UC_02 2-14,text,true,,1007,821,17,62,http://localhost:1080/Webtours/header.html,0,0,0
1657208860689,161,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_02 2-14,,true,,6110,4109,17,62,null,144,0,0
1657208861274,29,/cgi-bin/login.pl,200,OK,UC_03 3-84,text,true,,893,1065,41,62,http://localhost:1080/cgi-bin/login.pl,28,0,0
1657208861334,45,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-84,text,true,,1749,949,41,62,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,43,0,0
1657208861398,56,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-84,text,true,,1165,944,41,62,http://localhost:1080/cgi-bin/login.pl?intro=true,55,0,0
1657208858201,3253,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-84,,true,,3807,2958,41,62,null,126,0,0
1657208862655,29,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_02 2-2,text,true,,1025,986,17,62,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,28,0,0
1657208862696,63,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-2,text,true,,1750,799,17,62,http://localhost:1080/cgi-bin/nav.pl?in=home,62,0,0
1657208862781,25,/WebTours/home.html,304,Not Modified,UC_02 2-2,,true,,193,306,17,62,http://localhost:1080/WebTours/home.html,0,0,0
1657208859255,3551,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-2,,true,,2968,2091,17,62,null,90,0,0
1657208847680,15126,UC_02,200,"Number of samples in transaction : 19, number of failing samples : 0",UC_02 2-2,,true,,22733,13418,17,62,null,541,0,1
1657208863666,1,/Webtours/,200,OK,UC_03 3-7,text,true,,664,798,41,61,http://localhost:1080/Webtours/,1,0,1
1657208863672,29,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-7,text,true,,1025,804,41,61,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,27,0,0
1657208863701,75,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-7,text,true,,1757,845,41,61,http://localhost:1080/cgi-bin/nav.pl?in=home,74,0,0
1657208863786,37,/WebTours/home.html,200,OK,UC_03 3-7,text,true,,1659,841,41,61,http://localhost:1080/WebTours/home.html,37,0,0
1657208863823,0,/Webtours/header.html,200,OK,UC_03 3-7,text,true,,1007,821,41,61,http://localhost:1080/Webtours/header.html,0,0,0
1657208863666,157,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-7,,true,,6112,4109,41,61,null,139,0,1
1657208863806,28,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-8,text,true,,1025,986,41,61,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,27,0,0
1657208863834,75,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-8,text,true,,1757,799,41,61,http://localhost:1080/cgi-bin/nav.pl?in=home,73,0,0
1657208863916,39,/WebTours/home.html,304,Not Modified,UC_03 3-8,,true,,193,306,41,61,http://localhost:1080/WebTours/home.html,0,0,0
1657208860540,3416,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-8,,true,,2975,2091,41,61,null,100,0,0
1657208856823,7133,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-8,,true,,12885,9150,41,61,null,342,0,1
1657208864401,30,/cgi-bin/login.pl,200,OK,UC_02 2-14,text,true,,925,1062,16,60,http://localhost:1080/cgi-bin/login.pl,29,0,0
1657208864500,28,/cgi-bin/welcome.pl?signOff=1,200,OK,UC_03 3-84,text,true,,1025,986,40,60,http://localhost:1080/cgi-bin/welcome.pl?signOff=1,26,0,0
1657208864525,28,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_02 2-14,text,true,,1749,981,16,60,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,27,0,0
1657208864529,73,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-84,text,true,,1755,799,40,60,http://localhost:1080/cgi-bin/nav.pl?in=home,72,0,0
1657208864561,69,/cgi-bin/login.pl?intro=true,200,OK,UC_02 2-14,text,true,,1165,976,16,60,http://localhost:1080/cgi-bin/login.pl?intro=true,68,0,0
1657208860850,3781,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-14,,true,,3839,3019,16,60,null,124,0,0
1657208864617,33,/WebTours/home.html,304,Not Modified,UC_03 3-84,,true,,193,306,40,60,http://localhost:1080/WebTours/home.html,0,0,0
1657208861454,3196,Logout,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-84,,true,,2973,2091,40,60,null,98,0,0
1657208858040,6610,UC_03,200,"Number of samples in transaction : 13, number of failing samples : 0",UC_03 3-84,,true,,12891,9158,40,60,null,351,0,0
1657208864882,1,/Webtours/,200,OK,UC_03 3-83,text,true,,664,798,39,59,http://localhost:1080/Webtours/,1,0,0
1657208864884,29,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-83,text,true,,1025,804,39,59,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,27,0,0
1657208864913,75,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-83,text,true,,1755,845,39,59,http://localhost:1080/cgi-bin/nav.pl?in=home,74,0,0
1657208865003,33,/WebTours/home.html,200,OK,UC_03 3-83,text,true,,1659,841,39,59,http://localhost:1080/WebTours/home.html,33,0,0
1657208865036,1,/Webtours/header.html,200,OK,UC_03 3-83,text,true,,1007,821,39,59,http://localhost:1080/Webtours/header.html,1,0,0
1657208864882,155,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-83,,true,,6110,4109,39,59,null,136,0,0
1657208866987,29,/cgi-bin/login.pl,200,OK,UC_03 3-7,text,true,,893,1066,39,59,http://localhost:1080/cgi-bin/login.pl,28,0,0
1657208867110,29,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-7,text,true,,1749,949,39,59,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,27,0,0
1657208867163,52,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-7,text,true,,1165,944,39,59,http://localhost:1080/cgi-bin/login.pl?intro=true,50,0,0
1657208863823,3392,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-7,,true,,3807,2959,39,59,null,105,0,0
1657208868241,28,/cgi-bin/welcome.pl?page=search,200,OK,UC_02 2-14,text,true,,843,1015,16,59,http://localhost:1080/cgi-bin/welcome.pl?page=search,27,0,0
1657208868274,70,/cgi-bin/nav.pl?page=menu&in=flights,200,OK,UC_02 2-14,text,true,,1749,998,16,59,http://localhost:1080/cgi-bin/nav.pl?in=flights&page=menu,69,0,0
1657208868346,83,/cgi-bin/reservations.pl?page=welcome,200,OK,UC_02 2-14,text,true,,4520,999,16,59,http://localhost:1080/cgi-bin/reservations.pl?page=welcome,81,0,0
1657208864631,3798,Flights,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_02 2-14,,true,,7112,3012,16,59,null,177,0,0
1657208868681,0,/Webtours/,200,OK,UC_02 2-1,text,true,,664,798,16,59,http://localhost:1080/Webtours/,0,0,0
1657208868683,28,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_02 2-1,text,true,,1025,804,16,59,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,27,0,0
1657208868731,1,/Webtours/,200,OK,UC_01 1-1,text,true,,664,798,4,59,http://localhost:1080/Webtours/,1,0,1
1657208868738,29,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_01 1-1,text,true,,1025,804,4,59,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,27,0,0
1657208868711,74,/cgi-bin/nav.pl?in=home,200,OK,UC_02 2-1,text,true,,1749,845,16,59,http://localhost:1080/cgi-bin/nav.pl?in=home,73,0,0
1657208868805,28,/WebTours/home.html,200,OK,UC_02 2-1,text,true,,1659,841,16,59,http://localhost:1080/WebTours/home.html,28,0,0
1657208868833,0,/Webtours/header.html,200,OK,UC_02 2-1,text,true,,1007,821,16,59,http://localhost:1080/Webtours/header.html,0,0,0
1657208868680,153,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_02 2-1,,true,,6104,4109,16,59,null,128,0,0
1657208868767,75,/cgi-bin/nav.pl?in=home,200,OK,UC_01 1-1,text,true,,1749,845,4,59,http://localhost:1080/cgi-bin/nav.pl?in=home,73,0,0
1657208868828,29,/cgi-bin/login.pl,200,OK,UC_03 3-83,text,true,,925,1064,39,59,http://localhost:1080/cgi-bin/login.pl,28,0,0
1657208868867,22,/WebTours/home.html,200,OK,UC_01 1-1,text,true,,1659,841,4,59,http://localhost:1080/WebTours/home.html,22,0,0
1657208868889,0,/Webtours/header.html,200,OK,UC_01 1-1,text,true,,1007,821,4,59,http://localhost:1080/Webtours/header.html,0,0,0
1657208868731,158,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_01 1-1,,true,,6104,4109,4,59,null,123,0,1
1657208868896,36,/cgi-bin/nav.pl?page=menu&in=home,200,OK,UC_03 3-83,text,true,,1749,981,39,59,http://localhost:1080/cgi-bin/nav.pl?in=home&page=menu,35,0,0
1657208868937,71,/cgi-bin/login.pl?intro=true,200,OK,UC_03 3-83,text,true,,1165,976,39,59,http://localhost:1080/cgi-bin/login.pl?intro=true,70,0,0
1657208865037,3971,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",UC_03 3-83,,true,,3839,3021,39,59,null,133,0,0
1657208870507,1,/Webtours/,200,OK,UC_03 3-6,text,true,,664,798,39,59,http://localhost:1080/Webtours/,1,0,0
1657208870517,31,/cgi-bin/welcome.pl?signOff=true,200,OK,UC_03 3-6,text,true,,1025,804,39,59,http://localhost:1080/cgi-bin/welcome.pl?signOff=true,30,0,0
1657208870549,90,/cgi-bin/nav.pl?in=home,200,OK,UC_03 3-6,text,true,,1756,845,39,59,http://localhost:1080/cgi-bin/nav.pl?in=home,88,0,0
1657208870652,34,/WebTours/home.html,200,OK,UC_03 3-6,text,true,,1659,841,39,59,http://localhost:1080/WebTours/home.html,34,0,0
1657208870686,1,/Webtours/header.html,200,OK,UC_03 3-6,text,true,,1007,821,39,59,http://localhost:1080/Webtours/header.html,1,0,0
1657208870507,180,Start_Page,200,"Number of samples in transaction : 5, number of failing samples : 0",UC_03 3-6,,true,,6111,4109,39,59,null,154,0,0
